customer_id,name,email,phone,city,state,pincode,gender,age,registration_date,loyalty_points,is_premium
CUST008592,Rohan Reddy,rohan.reddy795yahoo.com,9755250081,Lucknow,Uttar Pradesh,511141,FEMALE,24,2023-02-01,,1
CUST008593,ekapad bawa,,9195643317,Surat,,320287,female,54,2025-01-23,990,yes
CUST008594,Anusha Dewan,anusha.dewan990@rediffmail.com,9850363833,PATNA,Bihar,994830,Male,44,2023-07-12,870,No
CUST008595,Varenya Jhaveri,NA,9710584671,JAIPUR,Rajasthan,767700,male,,2025-06-24,3753,No
CUST008596,Harinakshi Sule,harinakshi.sule286@outlook.com,9366286198,Pune,Maharashtra,737815,Female,58,2023-05-29,3885,Yes
CUST008597,Ijaya Biswas,ijaya.biswas149@rediffmail.com,9380811649, Nagpur,Maharashtra,ABCDE,Other,62,2022-10-04,,Yes
CUST008598,Nirja Bala,nirja.bala933@rediffmail.com,9972208849,Hyderabad,Telangana,666064,f,19,2024-09-09,1706,No
CUST008599,Vidhi Dhar,vidhi.dhar140@rediffmail.com,+91-99585-63188,Pune,Maharashtra,686066,,55,2024-09-06,4977,Yes
CUST008600,,ANMOL.BALASUBRAMANIAN118@YAHOO.COM,9687526133,Ahmedabad,Gujarat,708149,M,,2023-12-31,4679,No
CUST008601,Krishna Pall,krishna.pall348@yahoo.com,,Delhi,Delhi,707973,Other,30,2022-10-29,3389,Yes
CUST008602,Ojas Srivastava,ojas.srivastava588@gmail.com,9296723467,Bhopal,Madhya Pradesh,650678,Female,24,01-06-2023,2544,No
CUST008603,Jairaj Dube,jairaj.dube535@rediffmail.com,9103422228,Indore ,Madhya Pradesh,534378,F,47,,3956,Yes
CUST008604,RIDHI RAU,ridhi.rau331@rediffmail.com,9429194903,Kolkata,West Bengal,895715,Female,20,2024-06-30,,No
CUST008605,Krisha Sandal,krisha.sandal709@yahoo.com,919948243628,Lucknow,Uttar Pradesh,455126,NA,59,2023-06-12,4852,No
CUST008606,Ojas Shah,ojas.shah357@rediffmail.com,9954156737,Pune,Maharashtra,490355,0,52,14-06-2022,2060,Yes
CUST008607,Vaishnavi Chandra,VAISHNAVI.CHANDRA588@OUTLOOK.COM,9956466684,bhopal,Madhya Pradesh,208492,male,65,13/08/2023,4391,No
CUST008608,Yadavi De,yadavi.de26@rediffmail.com,N/A,surat,Gujarat,909892,Female,31,2026-03-17,1693,Yes
CUST008609,SAMAR SIBAL,samar.sibal911@yahoo.com,,Nagpur,Maharashtra,250308,F,60,2024-08-17,,No
CUST008610,Vasatika Iyer,vasatika.iyer230@gmail.com,9972308338,Bhopal,Madhya Pradesh,301242,1,64,2024-01-04,1049,Yes
CUST008611,ronith tripathi,ronith.tripathi852@hotmail.com,0000000000,BANGALORE,Karnataka,220597,,18,2023/05/06,2518,No
CUST008612,Aradhana Majumdar,aradhana.majumdar318@yahoo.com,9587610311,Delhi,Delhi,,Male,,,1966,
CUST008613,Alexander Srinivasan,alexander.srinivasan90@outlook.com,9429436268,Patna,Bihar,127989,MALE,55,2024-06-11,670,1
CUST008614,ira mishra,ira.mishra734@gmail.com,9621146844,Kolkata ,West Bengal,262166,NA,23,11-08-2025,3701,Yes
CUST008615,Jacob D’Alia,jacob.d’alia677@outlook.com,N/A,Jaipur,Rajasthan,916427,Other,64,09-05-2026,4026,No
CUST008616,Hema Karnik,hema.karnik987@hotmail.com,9521849588,Chennai,Tamil Nadu,326906,,39,,1314,No
CUST008617,Saanvi Gole,saanvi.gole300@rediffmail.com,,NAGPUR,Maharashtra,664178,female,59,2022-09-30,843,No
CUST008618,bachittar sood,bachittar.sood491@gmail.com,9557716959,Nagpur,Maharashtra,412432,Male,999,2023-07-30,4136,Yes
CUST008619,Devansh Bail,devansh.bail395@hotmail.com,9445297745,Kolkata,West Bengal,175869,F,43,,2270,No
CUST008620,Krisha Lad,krisha.lad386@yahoo.com,9889712675,Mumbai,Maharashtra,978394,Female,38,2023-02-11,1479,Yes
CUST008621,Atharv Kale,atharv.kale599@outlook.com,9442187634,Patna,Bihar,394640,Female,,2024-12-11,513,No
CUST008622,Sara Sheth,sara.sheth196@rediffmail.com,9843195811,Surat,Gujarat,172576,male,56,2025-08-27,293,No
CUST008623,Robert Savant,robert.savant235@gmail.com,9364609115,Patna,Bihar,760326,female,63,2023-05-28,2782,No
CUST008624,Isha Rao,isha.rao795@outlook.com,0000000000,Chennai ,Tamil Nadu,642205,Male,55,2022-06-08,4870,Yes
CUST008625,Peter Apte,peter.apte353@outlook.com,919932409310,Pune,Maharashtra,861057,Male,57,2024-10-18,2456,No
CUST008626,Lakshmi Tiwari,LAKSHMI.TIWARI160@HOTMAIL.COM,9874938825,MUMBAI,Maharashtra,744513,Other,29,2022-12-19,3201,No
CUST008627,,onkar.nadig835@outlook.com,9680066193,Ahmedabad,Gujarat,ABCDE,,59,2024-04-29,3242,No
CUST008628,Bina Bhargava,bina.bhargava518@rediffmail.com,9308048263,Surat,Gujarat,926523,Female,53,2025-11-29,2394,Yes
CUST008629,CHATURA SABHARWAL,chatura.sabharwal900@hotmail.com,9659464207,Jaipur,Rajasthan,458495,m,25,2025-04-01,3732,1
CUST008630,Darpan Sur,darpan.sur154@rediffmail.com,+91-98037-79331,Lucknow,Uttar Pradesh,064383,FEMALE,35,2022-12-22,2464,No
CUST008631,Zinal Sethi,zinal.sethi488@rediffmail.com,9164492465,Nagpur,Maharashtra,449506,Male,999,2022-10-07,99,yes
CUST008632,Nimrat Tiwari,nimrat.tiwari742@rediffmail.com,9789312187,Delhi,Delhi,480139,1,50,2023-05-06,1758,No
CUST008633,Frederick Kara,frederick.kara11@outlook.com,9299168012,Pune,Maharashtra,600297,M,50,2024-02-25,,Yes
CUST008634,Shaurya Nagy,shaurya.nagy607@rediffmail.com,9986185347,KOLKATA,West Bengal,056283,female,51,2026-03-08,4541,No
CUST008635,Warda Padmanabhan,,+91-98894-14958,Lucknow,Uttar Pradesh,268908,female,40,2024-10-18,4327,Yes
CUST008636,Jatin Seshadri,jatin.seshadri716@rediffmail.com,9568485137,Lucknow,Uttar Pradesh,203336,Other,999,2024-10-01,822,No
CUST008637,Warjas Buch,warjas.buch79@outlook.com,9156078353,Kolkata,West Bengal,,Male,31,2024-10-23,822,No
CUST008638,Janya Sundaram,janya.sundaram284yahoo.com,9875339905,Chennai,Tamil Nadu,,male,24,2022-09-19,,No
CUST008639,Kiaan Walla,kiaan.walla450@outlook.com,0000000000,delhi,Delhi,469901,Female,19,2022-10-27,2353,No
CUST008640,Kritika Menon,kritika.menon623@rediffmail.com,9943559227,Bangalore,,503780,MALE,57,2023-01-28,3631,Yes
CUST008641,Bhavya Lanka,bhavya.lanka254@outlook.com,9125636403,Lucknow,,638263,Male,40,2025-12-23,2896,Yes
CUST008642,Ojas Thakkar,ojas.thakkar18@yahoo.com,,Indore,Madhya Pradesh,901111,1,51,2024-06-01,1250,Yes
CUST008643,Bhavya Merchant,NA,9698570680,Jaipur,Rajasthan,ABCDE,Female,56,04/11/2023,766,No
CUST008644,Dayamai Tak,dayamai.tak434@hotmail.com,9656623264,Delhi,Delhi,176620,Female,21,2024-07-14,1750,1
CUST008645,Panini Varghese,panini.varghese76@gmail.com,9517828337, Mumbai,Maharashtra,ABCDE,Female,0,2022-11-27,1828,No
CUST008646,Yashvi Sinha,yashvi.sinha900@rediffmail.com,919149363023,Surat,Gujarat,001977,male,46,2025-12-11,,TRUE
CUST008647,Peter Bassi,peter.bassi46@yahoo.com,9395209243,Pune,Maharashtra,ABCDE,MALE,40,2023-08-04,,Yes
CUST008648,Jack Andra,jack.andra869@rediffmail.com,9187472577,Hyderabad,Telangana,764972,Male,44,2023-08-21,959,No
CUST008649,Ganga Tank,ganga.tank569hotmail.com,9275824849,Ahmedabad,Gujarat,641551,,64,,1749,No
CUST008650,Girindra Subramaniam,girindra.subramaniam938@yahoo.com,9568197899,Indore,Madhya Pradesh,670107,Female,,2025-05-17,4745,Yes
CUST008651,Oscar Nagarajan,oscar.nagarajan140@rediffmail.com,9971401315,Mumbai,Maharashtra,786611,MALE,49,2022-11-27,4196,Yes
CUST008652,BARKHA PARMAR,barkha.parmar996@rediffmail.com,9935216778,Indore,Madhya Pradesh,710947,Other,27,2022-12-12,,No
CUST008653,Karan Sem,karan.sem53@rediffmail.com,,Delhi,Delhi,993332,F,23,2024-06-13,3714,No
CUST008654,Onkar Narang,onkar.narang455@outlook.com,919882771958,Patna,Bihar,698547,Female,,2022-06-25,1142,No
CUST008655,Jyoti Rau,,9589673259,Bhopal,Madhya Pradesh,630444,Male,0,2022-10-16,1777,No
CUST008656,Ishwar Mutti,ishwar.mutti775@hotmail.com,9953588431,Chennai ,Tamil Nadu,439843,Male,-61,,2812,No
CUST008657,GAURANGI MAMMEN,gaurangi.mammen375@rediffmail.com,919422362744, Pune,Maharashtra,308992,NA,44,2026-01-14,2530,Yes
CUST008658,Andrew Kari,andrew.kari888@yahoo.com,9771445552,Bhopal,Madhya Pradesh,399144,Male,31,2023-12-30,4693,Yes
CUST008659,.,falan.lad586rediffmail.com,9334369922,Lucknow,Uttar Pradesh,614488,NA,18,2026-04-09,1883,Yes
CUST008660,Chaaya Chatterjee,chaaya.chatterjee411@rediffmail.com,9605492784,Chennai,Tamil Nadu,955155,NA,46,2023-04-27,204,No
CUST008661,Vaishnavi Shankar,vaishnavi.shankar278@gmail.com,919791899348,Hyderabad,Telangana,251851,male,34,2025/14/01,4485,Yes
CUST008662,Jeremiah Dhawan,jeremiah.dhawan197@gmail.com,9859397689,Indore,Madhya Pradesh,640947,FEMALE,-42,2025-02-01,3470,Yes
CUST008663,Oliver Kale,NA,9647764480,Chennai,Tamil Nadu,507132,male,45,2024-08-27,4341,No
CUST008664,NICHOLAS MANGAL,nicholas.mangal880@hotmail.com,9555256299,Surat,Gujarat,597097,male,63,2024-02-29,4428,Yes
CUST008665,Jason Khare,jason.khare462@hotmail.com,9562383007,Nagpur,Maharashtra,274873,MALE,63,2023-07-22,3182,Yes
CUST008666,Nihal Swamy,NIHAL.SWAMY817@YAHOO.COM,9214232756,Indore,Madhya Pradesh,435150,Female,55,2024-08-05,318,1
CUST008667,Ekantika Bhatia,ekantika.bhatia676@gmail.com,919845490447,Indore,Madhya Pradesh,958696,female,38,08/07/2022,4952,No
CUST008668,jalsa ganguly,jalsa.ganguly913@rediffmail.com,9230898202,Nagpur,Maharashtra,093526,0,28,,4292,Yes
CUST008669,Azaan Chada,azaan.chada598@hotmail.com,9481007868,Mumbai,Maharashtra,482389,0,32,2024-10-05,1125,No
CUST008670,Nirja Sen,nirja.sen734@gmail.com,9262272099,Delhi ,Delhi,904203,F,34,2023-09-27,4553,No
CUST008671,Balendra Narayan,balendra.narayan609@rediffmail.com,,Kolkata,West Bengal,451016,Female,45,2025-01-17,185,No
CUST008672,Samuel Sathe,samuel.sathe553@hotmail.com,9246620198,Lucknow,Uttar Pradesh,177511,Female,58,2025-11-14,1586,No
CUST008673,Aarush Korpal,aarush.korpal408@outlook.com,9854133504,Mumbai,Maharashtra,838519,Male,19,2024-02-28,2837,No
CUST008674,LUCKY PARSA,lucky.parsa668@gmail.com,9407822292,bhopal,Madhya Pradesh,258355,F,22,,4666,Yes
CUST008675,Radha Khare,radha.khare577@outlook.com,0000000000,Bhopal,,762322,Female,,2023-09-22,616,Yes
CUST008676,Falan Lanka,FALAN.LANKA605@HOTMAIL.COM,9623195217,Delhi ,Delhi,014741,Male,48,,2932,Yes
CUST008677,Varsha Bali,varsha.bali290@hotmail.com,9753185102,Lucknow,Uttar Pradesh,615162,Female,40,2025-11-26,4391,No
CUST008678,Vyanjana Mukherjee,vyanjana.mukherjee55@hotmail.com,9819744150,Kolkata,West Bengal,738763,Male,28,2023-08-21,2017,No
CUST008679,Ekani Upadhyay,ekani.upadhyay568@gmail.com,9536902219,Lucknow,Uttar Pradesh,828820,Male,28,2023-05-09,3616,Yes
CUST008680,Urishilla Mallick,urishilla.mallick252@outlook.com,9459533985,Delhi,Delhi,444166,Male,64,2022-06-10,3803,Yes
CUST008681,Nicholas Yadav,nicholas.yadav546@gmail.com,9869709250,Bhopal,,450823,Male,52,2025-10-04,420,No
CUST008682,Patrick Pall,patrick.pall461@outlook.com,9438810994,Indore,Madhya Pradesh,429581,f,0,,3406,No
CUST008683,Hemang Pandey,hemang.pandey662@yahoo.com,9133717749,Kolkata,West Bengal,105067,m,52,2022/10/08,,Yes
CUST008684,Ranbir Sagar,,9699330783,Kolkata,West Bengal,,Male,26,2023-10-14,1602,Yes
CUST008685,Madhav Khatri,madhav.khatri296@hotmail.com,9117241150,Ahmedabad,Gujarat,802028,F,999,2025-07-24,1,No
CUST008686,Isha Lata,isha.lata392yahoo.com,+91-96348-54148,PUNE,Maharashtra,291214,MALE,64,2022-09-28,107,Yes
CUST008687,Pratyush Prashad,PRATYUSH.PRASHAD445@OUTLOOK.COM,9995330230,bangalore,Karnataka,990955,Male,48,2022-09-05,4909,No
CUST008688,Ati Gade,ati.gade829@outlook.com,9290193876,BHOPAL,Madhya Pradesh,373799,NA,999,29-12-2022,4972,Yes
CUST008689,kamala bhatti,kamala.bhatti757@rediffmail.com,9373144199,Bangalore,Karnataka,863847,Female,55,2024-10-21,3364,No
CUST008690,Urmi Palan,urmi.palan585@outlook.com,9953512428,Lucknow,Uttar Pradesh,113161,Male,-25,2022-09-29,3484,1
CUST008691,Hredhaan Mand,,9333003406,Surat,Gujarat,563269,M,39,2023-12-20,2367,No
CUST008692,Neelima Ratta,neelima.ratta809@outlook.com,0000000000,Bhopal,Madhya Pradesh,266805,m,57,,1601,No
CUST008693,isaac mukherjee,isaac.mukherjee361@gmail.com,9835599082,Ahmedabad ,Gujarat,246946,female,29,2022-08-13,3973,FALSE
CUST008694,Yashodhara Chacko,,,mumbai,Maharashtra,997957,M,30,2024-09-02,2049,Yes
CUST008695,Chakrika Nagarajan,chakrika.nagarajan420@hotmail.com,9973393209,Surat,Gujarat,993004,Male,48,2024-11-03,1888,no
CUST008696,Veda Soni,veda.soni290gmail.com,919618917287,Indore ,Madhya Pradesh,731307,Male,59,2025-11-08,4837,No
CUST008697,Rayaan Bahl,rayaan.bahl706@gmail.com,9233503510,AHMEDABAD,Gujarat,424042,male,43,2024-07-15,1272,Yes
CUST008698,Vritti Bhardwaj,vritti.bhardwaj933@yahoo.com,,Lucknow,Uttar Pradesh,814858,male,42,21-04-2023,1085,No
CUST008699,Hemangini Reddy,hemangini.reddy924@outlook.com,9151843266,PATNA,Bihar,928429,Female,28,2023-04-09,38,Yes
CUST008700,Megha Chawla,megha.chawla239@yahoo.com,919540293299,Jaipur,Rajasthan,654699,female,41,2023-02-09,1013,No
CUST008701,Mason Contractor,mason.contractor786@hotmail.com,9821752525,Jaipur,Rajasthan,502784,female,18,2023-06-29,1533,No
CUST008702,Mekhala Dutta,mekhala.dutta524@outlook.com,9483108337,Ahmedabad,Gujarat,ABCDE,Male,30,2025-03-17,439,No
CUST008703,Jason Doctor,jason.doctor952@rediffmail.com,9838813179,Bhopal,Madhya Pradesh,517431,Male,26,2025-10-06,1741,Yes
CUST008704,Yachana Grover,yachana.grover73@gmail.com,9107142907,Indore,Madhya Pradesh,418902,female,62,2022-12-31,2878,No
CUST008705,Leena Iyengar,leena.iyengar619@yahoo.com,9500723312,Indore,Madhya Pradesh,258374,MALE,0,2023-08-29,1024,No
CUST008706,Kai Thaker,kai.thaker577@hotmail.com,9873649010,Patna,Bihar,,Female,47,2024-12-31,3187,Yes
CUST008707,Pushti Sheth,pushti.sheth167@rediffmail.com,9288928580,Nagpur,Maharashtra,,Male,31,,660,Yes
CUST008708,Tejas Setty,tejas.setty413@outlook.com,+91-92315-21199,Bangalore,Karnataka,177460,Female,37,2025-08-10,2081,FALSE
CUST008709,Vedika Balay,vedika.balay248@gmail.com,9959295720,Hyderabad,Telangana,942385,Male,55,2026/27/04,4788,Yes
CUST008710,Alexander Virk,alexander.virk502@rediffmail.com,+91-95997-65699,delhi,Delhi,462183,Female,25,02/06/2024,39,Yes
CUST008711,Robert Bedi,robert.bedi80@gmail.com,,Chennai,Tamil Nadu,947387,Female,,2026-05-16,4025,Yes
CUST008712,Dev Das,,,Indore,Madhya Pradesh,563450,male,63,2023-06-09,1190,No
CUST008713,Shravya Madan,shravya.madan966@hotmail.com,9518744974,Indore,Madhya Pradesh,518410,FEMALE,52,2023-04-19,2235,Yes
CUST008714,Tanmayi Sen,tanmayi.sen529@hotmail.com,9821942370,Bangalore,Karnataka,511495,Male,29,10-02-2024,2853,No
CUST008715,Leena Kanda,leena.kanda340@outlook.com,9789722639,Hyderabad ,Telangana,479414,Female,30,2025-07-09,3840,Yes
CUST008716,LEELA LALA,leela.lala209@gmail.com,9626132195,Chennai,Tamil Nadu,367544,MALE,50,2024-07-23,2378,Yes
CUST008717,Madhav Mishra,madhav.mishra140@yahoo.com,9332705513,Surat,Gujarat,,NA,,2023-08-12,4537,No
CUST008718,Indali Oza,indali.oza35@yahoo.com,919819460853,Nagpur,Maharashtra,825445,M,37,2025-03-01,1566,No
CUST008719,Anjali Ramachandran,anjali.ramachandran607@yahoo.com,9382320462,Mumbai,Maharashtra,118053,MALE,20,26-11-2025,,Yes
CUST008720,Abdul Boase,abdul.boase54@rediffmail.com,9926230212,Pune,,044474,1,51,2023-03-11,4376,Yes
CUST008721,Radhika Hegde,radhika.hegde89@gmail.com,9146873483,HYDERABAD,Telangana,474631,Male,23,2025-03-02,,No
CUST008722,SAI CHAWLA,sai.chawla857@rediffmail.com,N/A,Patna,Bihar,361189,1,36,2023-02-21,1948,No
CUST008723,RAYAAN SANDHU,rayaan.sandhu845@yahoo.com,9177031745, Hyderabad,Telangana,853335,NA,40,2022-06-10,214,Yes
CUST008724,ISHAAN BISWAS,NA,9602792662,,Maharashtra,816253,Other,41,23-04-2024,843,No
CUST008725,Inaya Bajaj,inaya.bajaj324@hotmail.com,9970740642,Lucknow,Uttar Pradesh,824156,Female,25,2022-09-02,4295,TRUE
CUST008726,Fiyaz Kale,fiyaz.kale583@hotmail.com,N/A,Kolkata,West Bengal,,Female,18,2025-07-18,1692,Yes
CUST008727,Darsh Lata,darsh.lata355@rediffmail.com,N/A,Kolkata ,West Bengal,643838,M,58,2023-05-01,2706,Yes
CUST008728,,prisha.thaker552@yahoo.com,9527358682,chennai,Tamil Nadu,429577,f,33,2024-05-02,907,Yes
CUST008729,Bhavya Tak,bhavya.tak804@hotmail.com,,Bangalore,Karnataka,524444,M,21,2023-12-19,2651,No
CUST008730,Kamya Bhattacharyya,kamya.bhattacharyya217@outlook.com,+91-98937-47551,BANGALORE,Karnataka,598775,Other,37,2023-11-07,1753,No
CUST008731,Nidhi Rege,nidhi.rege317@rediffmail.com,+91-98729-27881,PUNE,Maharashtra,366213,Male,,,1238,Yes
CUST008732,Vidhi Lad,vidhi.lad480@yahoo.com,9577208612, Nagpur,,311701,Male,55,2024-10-06,1415,Yes
CUST008733,Christopher Dhillon,christopher.dhillon520@outlook.com,9357429588,Ahmedabad,Gujarat,801461,female,45,2025-09-29,2981,No
CUST008734,OSHA SHARAF,osha.sharaf36@outlook.com,+91-92266-34791,Ahmedabad,Gujarat,445271,m,39,2022-08-22,4119,No
CUST008735,Ekapad Bora,ekapad.bora204@hotmail.com,,Jaipur,Rajasthan,212443,Female,29,19/06/2024,1848,Yes
CUST008736,Aahana Rout,aahana.rout450@outlook.com,9125246734,Kolkata,West Bengal,230362,Female,18,2024-07-25,864,Yes
CUST008737,Dakshesh Bahri,dakshesh.bahri343@rediffmail.com,919211439265,Bangalore,Karnataka,312446,female,50,2024-02-26,4711,Yes
CUST008738,Peter Kalita,peter.kalita779@gmail.com,9181498765,HYDERABAD,Telangana,182898,1,32,2026-03-01,1423,No
CUST008739,Yahvi Deep,yahvi.deep646@gmail.com,9389863205,Delhi,Delhi,008297,FEMALE,23,2024-01-28,1791,1
CUST008740,Sarthak Khare,sarthak.khare257@hotmail.com,9635006517,lucknow,,560223,M,45,2025-07-30,4245,No
CUST008741,Upma Rajagopal,,0000000000, Delhi,,544277,male,0,,4902,Yes
CUST008742,Utkarsh Sehgal,utkarsh.sehgal311@yahoo.com,9187924792,MUMBAI,Maharashtra,251595,Female,62,,2241,Yes
CUST008743,Faris Tak,FARIS.TAK464@GMAIL.COM,9493435085,PUNE,Maharashtra,819017,f,50,2026-05-17,3642,Yes
CUST008744,Sathvik Anne,SATHVIK.ANNE5@REDIFFMAIL.COM,9402744032,PATNA,Bihar,256287,Male,63,2023-05-25,4232,Yes
CUST008745,urvi raval,urvi.raval257@hotmail.com,9386421219,Bangalore,Karnataka,464411,female,31,25-03-2026,2721,No
CUST008746,Fiyaz Murthy,fiyaz.murthy96@hotmail.com,9455667991,SURAT,Gujarat,070694,MALE,26,2025-12-31,230,1
CUST008747,Chatura Thakur,chatura.thakur559@outlook.com,9104523165, Delhi,Delhi,301704,male,60,2024-02-12,1388,Yes
CUST008748,Dhriti Kannan,dhriti.kannan819@gmail.com,9431165892,Bhopal,Madhya Pradesh,229202,Other,58,2025-06-28,3075,No
CUST008749,Chaman Parsa,chaman.parsa265@rediffmail.com,9950719798,Ahmedabad,Gujarat,943666,Other,32,2023-11-16,3632,Yes
CUST008750,Samarth Bhandari,samarth.bhandari344@yahoo.com,9591128911,Bangalore,Karnataka,447240,f,44,2025-03-17,2884,No
CUST008751,Omisha Kaul,omisha.kaul914@rediffmail.com,N/A,Ahmedabad,Gujarat,,FEMALE,43,27-10-2025,179,No
CUST008752,Xiti Dutt,xiti.dutt558@rediffmail.com,9142379438,Jaipur,Rajasthan,137188,Male,57,2024-03-18,1772,No
CUST008753,Faris Cherian,faris.cherian489@rediffmail.com,9458519833,Indore,Madhya Pradesh,242901,female,37,,950,Yes
CUST008754,Chavvi Sathe,chavvi.sathe212@outlook.com,9319375183,Indore,Madhya Pradesh,285680,Other,57,2022-12-04,65,FALSE
CUST008755,Chandran Brahmbhatt,chandran.brahmbhatt106@hotmail.com,9915956375,Bhopal,Madhya Pradesh,230552,male,,2023-08-21,1123,No
CUST008756,Ekta Bhatti,ekta.bhatti261@yahoo.com,9208696500,Ahmedabad,Gujarat,094988,M,,2025-03-18,2137,No
CUST008757,URVASHI ROUT,urvashi.rout136rediffmail.com,9236121153,Lucknow,Uttar Pradesh,808414,F,34,2024-04-07,1205,Yes
CUST008758,Victor Datta,victor.datta613@hotmail.com,9209869267,PUNE,Maharashtra,,Female,62,2026-05-16,2052,TRUE
CUST008759,Gunbir Goel,,9727676209,Delhi,Delhi,603566,male,,2023-02-27,1176,No
CUST008760,Veer Vasa,veer.vasa955@yahoo.com,9631428755,Surat,Gujarat,258542,Female,44,2024-05-12,3903,No
CUST008761,Manbir Pall,manbir.pall798@hotmail.com,9983239743,Jaipur,Rajasthan,827158,M,39,2024-06-14,484,No
CUST008762,Abeer Krishnan,abeer.krishnan891@rediffmail.com,9305215094,,,,Female,,,4089,No
CUST008763,Ikbal Loyal,,9358644804,Chennai,Tamil Nadu,563618,Other,19,2026-04-23,303,Yes
CUST008764,.,janani.kurian649@hotmail.com,9740837809,Mumbai,Maharashtra,658634,Other,64,2023-08-03,,Yes
CUST008765,Yashasvi Rajagopalan,yashasvi.rajagopalan397@rediffmail.com,9304071224,hyderabad,Telangana,790991,male,45,25-12-2024,3052,Yes
CUST008766,Garima Andra,garima.andra315@yahoo.com,919804374515,Hyderabad,Telangana,794901,Male,35,,,Yes
CUST008767,Darika Sani,darika.sani841@yahoo.com,9314669520,Delhi,Delhi,621967,Male,59,2026-01-14,666,No
CUST008768,Jason Jaggi,jason.jaggi896@hotmail.com,,CHENNAI,Tamil Nadu,527436,Male,36,2025-10-15,2346,Yes
CUST008769,Hemang Sami,hemang.sami62@hotmail.com,9477416494,Nagpur ,Maharashtra,768909,FEMALE,19,2024-01-16,699,Yes
CUST008770,Maanav Wable,maanav.wable522@hotmail.com,9861316880,Chennai,Tamil Nadu,413489,Female,33,2025-06-19,2232,No
CUST008771,Ikshita Bhat,ikshita.bhat89@hotmail.com,9228674009,Jaipur,Rajasthan,177765,Male,41,2026-05-16,478,Yes
CUST008772,Girish Savant,girish.savant989@yahoo.com,+91-97742-41917,chennai,Tamil Nadu,105676,Other,19,2024-04-06,1417,Yes
CUST008773,Zayan Deshmukh,zayan.deshmukh437@yahoo.com,9345843101,Hyderabad,Telangana,204502,Male,,2024-06-18,1155,No
CUST008774,Ekanta Mannan,ekanta.mannan980@yahoo.com,9417053968,Pune,Maharashtra,928820,male,46,,,No
CUST008775,Baljiwan Swaminathan,baljiwan.swaminathan762@hotmail.com,+91-92921-16007,Ahmedabad ,Gujarat,592291,Female,36,13/05/2025,40,Yes
CUST008776,Mitesh Sarma,mitesh.sarma243@gmail.com,9608788848,Patna ,Bihar,714315,Female,30,2022-10-18,,No
CUST008777,aarav sem,aarav.sem992@yahoo.com,9470283280,Surat,Gujarat,269241,female,59,2023-01-27,2915,Yes
CUST008778,Rachita Dutt,rachita.dutt227@hotmail.com,9930516892,Chennai,Tamil Nadu,352374,MALE,49,2024-12-04,4813,Yes
CUST008779,Onkar Zachariah,onkar.zachariah332@gmail.com,0000000000,MUMBAI,Maharashtra,553733,Male,60,2025-04-10,1508,TRUE
CUST008780,Eiravati Gokhale,eiravati.gokhale20@rediffmail.com,9700493744,Lucknow,Uttar Pradesh,,FEMALE,61,,75,Yes
CUST008781,Krish Sibal,krish.sibal658@gmail.com,9241911899,Kolkata,West Bengal,866817,Female,61,2023-06-04,1156,No
CUST008782,Eiravati Lanka,eiravati.lanka340@rediffmail.com,9193040165,nagpur,Maharashtra,848312,M,34,2023/09/11,4439,Yes
CUST008783,Tanveer Srivastava,tanveer.srivastava179@gmail.com,919104530688,Indore,Madhya Pradesh,916454,F,54,2024-05-26,249,Yes
CUST008784,Omisha Tak,omisha.tak352@rediffmail.com,9395044815,Jaipur,Rajasthan,713936,Other,21,2026-06-04,3811,No
CUST008785,Udarsh Chandran,udarsh.chandran653@outlook.com,9718126462,surat,Gujarat,887276,female,31,2025-09-17,4891,Yes
CUST008786,Qadim Chhabra,qadim.chhabra77@rediffmail.com,+91-97446-47140,Surat,Gujarat,244661,male,49,2022-11-23,2385,No
CUST008787,jatin tripathi,jatin.tripathi332gmail.com,N/A,Hyderabad,Telangana,575838,f,32,2024-10-15,560,No
CUST008788,Daksh Choudhury,daksh.choudhury608@yahoo.com,9351263794,ahmedabad,Gujarat,349095,Other,38,2023/04/10,1244,Yes
CUST008789,Balhaar Viswanathan,balhaar.viswanathan596@gmail.com,9808697285,Surat,Gujarat,435752,male,57,2024-07-15,836,No
CUST008790,Shivani Bava,shivani.bava431@outlook.com,9137583526,Jaipur,Rajasthan,700162,female,33,2024-04-19,,No
CUST008791,Riya Srinivas,riya.srinivas839@outlook.com,9563745688,Pune,Maharashtra,939455,NA,26,27-11-2025,4955,Yes
CUST008792,Chaitaly Nazareth,chaitaly.nazareth128@yahoo.com,+91-95346-27099,Chennai,Tamil Nadu,,female,50,2024-08-02,3721,Yes
CUST008793,Samaksh Cherian,samaksh.cherian642@gmail.com,9205124475,Delhi,,648715,Female,23,2022-12-26,135,Yes
CUST008794,Neel Rajagopalan,neel.rajagopalan882@gmail.com,9264976816,bangalore,Karnataka,319280,MALE,65,2024-12-20,601,No
CUST008795,Pranit Wagle,pranit.wagle826@yahoo.com,+91-98825-88402,,,,M,58,2025-04-10,3775,No
CUST008796,Janya Nagi,janya.nagi144gmail.com,9394015190, Surat,Gujarat,003413,male,29,2023-01-16,,yes
CUST008797,Riya Kumer,riya.kumer327@yahoo.com,9514821546,LUCKNOW,Uttar Pradesh,,FEMALE,31,2022-10-17,4579,No
